"logFC","FC","P.Value","adj.P.Val","entrez_ID","ensembl_ID","merged_symbol","merged_description","ensembl_description","AveExpr","CI.L","CI.R","t"
4.82460497355144,28.336800607932,4.46464448192986e-06,1.61558321323598e-05,"111571474","ENSAOCG00000023672","il4i1_ENSAOCG00000023672","interleukin 4 induced 1","L-amino-acid oxidase-like.2",1.91384399037022,1.8582356846557,7.79097426244718,4.85645928856775
4.30083185259731,19.7096718613011,4.28147471033383e-06,1.55609858776865e-05,"111567750","ENSAOCG00000010081","LOC111567750_tdp2b","tyrosyl-DNA phosphodiesterase 2-like","tyrosyl-DNA phosphodiesterase 2-like",0.257918897210958,1.66208223030358,6.93958147489103,4.86673263292509
4.21258536286621,18.540205924944,6.06858000379679e-19,1.26898132157063e-16,"111588764","ENSAOCG00000005985","LOC111588764_ENSAOCG00000005985","probable E3 ubiquitin-protein ligase HERC4","probable E3 ubiquitin-protein ligase HERC4",4.40425850778135,3.07244724525358,5.35272348047884,11.0325132417686
4.19319694899336,18.2927104189462,5.80988615747012e-13,1.19859509635624e-11,"111562649","ENSAOCG00000005011","LOC111562649_ENSAOCG00000005011","interferon alpha-inducible protein 27-like protein 2A","interferon alpha-inducible protein 27-like protein 2A",4.00808854863358,2.68187719050188,5.70451670748484,8.28461077477
4.16362473895928,17.9215652221639,1.64615088149204e-16,1.21420540019094e-14,"118470666",NA,"LOC118470666","GTPase IMAP family member 9-like.7",NA,3.13723527766354,2.90974927413828,5.41750020378028,9.9151750120917
3.95873008919832,15.54878654557,0.000468553240228307,0.0011222975631714,"129350270",NA,"LOC129350270","complement C3 alpha chain-like.6",NA,-1.40198443075388,0.691956093352538,7.22550408504411,3.61842862670062
3.89215206451407,14.8475405177042,2.93441047092475e-06,1.10241292033451e-05,"111576694","ENSAOCG00000004045","LOC111576694_ENSAOCG00000004045","E3 ubiquitin-protein ligase TRIM39-like.5","probable E3 ubiquitin-protein ligase TRIML1",-0.206675785485741,1.54850852719281,6.23579560183534,4.95885547253012
3.67353992160752,12.7598540445541,1.94646859783829e-17,2.13893064593067e-15,"111573734","ENSAOCG00000003368","LOC111573734_ENSAOCG00000003368","interferon-induced, double-stranded RNA-activated protein kinase-like.1","interferon-induced, double-stranded RNA-activated protein kinase-like",3.53264769551119,2.61271039639153,4.73436944682351,10.3400436864731
3.62061326041144,12.3002289171076,1.98884384816331e-14,6.66185362391003e-13,"111562645",NA,"LOC111562645","cytosolic 5'-nucleotidase 1A-like",NA,5.93883668731995,2.41414380156016,4.82708271926272,8.96084599976342
3.61532361568037,12.2552126756124,1.53672598601239e-18,2.6478403429388e-16,"111584798","ENSAOCG00000016713","dhx58","DEXH (Asp-Glu-X-His) box polypeptide 58","DExH-box helicase 58",4.29842256401564,2.62006275399165,4.61058447736909,10.8465959030596
3.59573850025658,12.0899678268239,0.000111609593618094,0.000304130494350519,"129349208",NA,"LOC129349208","uncharacterized LOC129349208",NA,1.96122298179687,0.928039254354119,6.26343774615904,4.02470860789978
3.52056594651917,11.4761430111996,4.37112416707098e-12,6.84195292953306e-11,"111571572",NA,"LOC111571572","up-regulator of cell proliferation-like",NA,4.55229623618324,2.18590822715509,4.85522366588326,7.87636420100993
3.42708304730405,10.7560990995392,0.000122831623936139,0.000331813277890794,"129347988",NA,"LOC129347988","uncharacterized LOC129347988",NA,-1.5491545075004,0.867782516900247,5.98638357770784,3.99840286891786
3.40966608444716,10.6270265749175,5.36630540954081e-15,2.10144519837618e-13,"111584600","ENSAOCG00000022232","irf3","interferon regulatory factor 3","interferon regulatory factor 3-like",3.05074523655662,2.30566409988266,4.51366806901165,9.22200182988058
3.31306374937376,9.93874541486037,1.34971896893411e-08,8.39452704386454e-08,"129347651",NA,"LOC129347651","uncharacterized LOC129347651",NA,-1.99712146205627,1.71544532505757,4.91068217368995,6.19212821975434
3.29845280552401,9.8385984045714,5.51777258890155e-11,6.2351409244366e-10,"111571892",NA,"LOC111571892","GTPase IMAP family member 4-like.1",NA,1.53568222563022,1.95975034176723,4.63715526928079,7.35714677490403
3.20644498608008,9.23073153609056,1.13064497519308e-10,1.17926544676555e-09,"111587786",NA,"gig2e","grass carp reovirus (GCRV)-induced gene 2e",NA,3.59059960139236,1.87827004741824,4.53461992474193,7.20861315643457
3.16374911075504,8.96155513516547,8.54822026990245e-05,0.000238362983134592,"118469937",NA,"LOC118469937","uncharacterized LOC118469937",NA,-0.704778361091671,0.858174985829122,5.46932323568096,4.09737916773738
3.16230184943844,8.95256972348121,4.99528520978164e-21,2.39085450773949e-18,"111571571","ENSAOCG00000021192","LOC111571571_ENSAOCG00000021192","interferon-induced very large GTPase 1-like","interferon-induced very large GTPase 1-like",5.51871043362362,2.37541487637563,3.94918882250125,11.9998046170789
3.0843236020956,8.4815244926856,8.8312318812526e-21,3.63961852230908e-18,"111570212","ENSAOCG00000006220","wu:fj29h11_ENSAOCG00000006220","uncharacterized wu:fj29h11","uncharacterized LOC111570212",5.01065424990149,2.30937869830013,3.85926850589106,11.8842647736836
3.02010350503463,8.11225782507672,0.000129952475557061,0.00034838392065571,"111588558","ENSAOCG00000014665","isg15_ENSAOCG00000014665","ISG15 ubiquitin like modifier","polyubiquitin-like",-0.314616240272428,0.755939319456593,5.28426769061266,3.98287906031955
2.96315438180597,7.79827149016393,3.25140381050343e-12,5.30119116355965e-11,"111575773","ENSAOCG00000013179","LOC111575773_ENSAOCG00000013179","uncharacterized LOC111575773","uncharacterized LOC111575773",4.26635560313443,1.84832059422609,4.07798816938584,7.93646974351688
2.96064286763443,7.78470768698827,0.0199418519363835,0.0336507297305948,"111571830","ENSAOCG00000012748","LOC111571830_ARHGAP5","rho GTPase-activating protein 5","Rho GTPase activating protein 5",3.51773991548668,-0.776277023506619,6.69756275877549,2.36567697843889
2.95908520762951,7.77630717009549,0.00363860381459516,0.00728397146191567,"111584532",NA,"LOC111584532","poly [ADP-ribose] polymerase tankyrase-1-like.1",NA,1.00651650182048,-0.00713892428186869,5.92530933954089,2.97876824598021
2.91942087256745,7.56542364768346,7.14204773211063e-08,3.76561625591674e-07,"111576158",NA,"LOC111576158","uncharacterized LOC111576158",NA,-0.406769508833448,1.42247610473506,4.41636564039983,5.82336672397506
2.91697305628129,7.55259829984102,4.14245265671736e-07,1.8565043410948e-06,"111586651",NA,"LOC111586651","uncharacterized LOC111586651",NA,2.68176990707586,1.31079188676509,4.52315422579749,5.42276889151265
2.90971496673386,7.51469716828291,2.74183034901414e-06,1.03602705363275e-05,"118471462",NA,"LOC118471462","uncharacterized LOC118471462",NA,-2.46157406660877,1.16343657602627,4.65599335744145,4.97531035150941
2.80219822149275,6.97502419555224,5.52328823717666e-07,2.40764847052885e-06,"118470299",NA,"LOC118470299","uncharacterized LOC118470299",NA,-1.86149858811787,1.23994690496837,4.36444953801712,5.35588399849716
2.78845994920964,6.90891876716616,0.0124222930926098,0.0220479067679134,"111586899","ENSAOCG00000013961","LOC111586899_ENSAOCG00000013961","stonustoxin subunit alpha-like.1","stonustoxin subunit beta-like.1",-1.0355550658301,-0.481339207486426,6.0582591059057,2.54639950978568
2.74119831887633,6.68625472866122,0.00425011983224346,0.00837809637075412,"118471831",NA,"ifng1","interferon gamma 1",NA,-1.45058970008268,-0.0556641262257931,5.53806076397846,2.92652715147876
2.65728786789262,6.30846002429931,6.74202370563285e-05,0.000191519001018096,"111581530","ENSAOCG00000023182","LOC111581530_ENSAOCG00000023182","heat shock protein 30-like.2","heat shock protein 30-like.1",-1.87877262785531,0.750584543313505,4.56399119247173,4.16139258814856
2.57362050441713,5.95301489619114,9.90047012988097e-15,3.56446262780166e-13,"111568937","ENSAOCG00000009814","LOC111568937_ENSAOCG00000009814","sterile alpha motif domain-containing protein 9-like.1","zona pellucida sperm-binding protein 3-like.5",4.46572873611371,1.72914378048939,3.41809722834486,9.09997151063642
2.54519499213957,5.83687022482529,1.32824814284315e-06,5.33628213030326e-06,"111588622","ENSAOCG00000022886","LOC111588622_ENSAOCG00000022886","interferon alpha/beta receptor 2-like.1","interferon alpha/beta receptor 2-like",2.12591361158012,1.06928344317034,4.02110654110881,5.14924952223463
2.5361868701754,5.80053861812846,0.00551386340090523,0.0106043030564065,"111586059","ENSAOCG00000016980","LOC111586059_ENSAOCG00000016980","interferon-induced protein 44-like.4","interferon-induced protein 44-like.3",-1.89624476111949,-0.132673650202789,5.20504739055359,2.83751771096391
2.5136546499214,5.71064874896072,8.90791951888527e-09,5.78061978299942e-08,"111562929","ENSAOCG00000018796","nr1d1","nuclear receptor subfamily 1, group d, member 1","nuclear receptor subfamily 1 group D member 1-like.1",1.10874913018333,1.31899998028266,3.70830931956013,6.28270160191753
2.51113981941132,5.70070291590242,4.58735672868567e-24,7.05732065874514e-21,"111572427","ENSAOCG00000023877","stat1a","signal transducer and activator of transcription 1a","signal transducer and activator of transcription 1-alpha/beta-like.1",6.3714796241028,1.95316967920715,3.06910995961548,13.4382632627297
2.51005011265581,5.69639864589988,8.85521223583298e-14,2.39301833294066e-12,"111580122",NA,"LOC111580122","E3 ubiquitin-protein ligase TRIM39-like.9",NA,3.76002464801868,1.64482226212122,3.37527796319041,8.66233769198958
2.49802086041092,5.64909929916778,5.49696017257999e-08,2.97845353954787e-07,"111585454","ENSAOCG00000016298","LOC111585454_ENSAOCG00000016298","interferon-induced protein with tetratricopeptide repeats 5-like","interferon-induced protein with tetratricopeptide repeats 5-like",1.65445077996197,1.22990894497451,3.76613277584733,5.88195484112583
2.48685842335914,5.60555967642373,4.34814850680992e-05,0.000128411384258429,"111567497","ENSAOCG00000018753","LOC111567497_ENSAOCG00000018753","tripartite motif-containing protein 16-like.15","tripartite motif-containing protein 16-like.12",1.72932593631204,0.751134431112801,4.22258241560548,4.2781263163783
2.44583626300207,5.44841374208136,9.29284477341827e-05,0.00025765871618162,"111585388",NA,"LOC111585388","probable serpin E3.10",NA,1.46030658540779,0.653522091285559,4.23815043471858,4.07470760077043
2.44123793464473,5.43107555889096,0.000957525337681191,0.00215732237186123,"129349957",NA,"LOC129349957","serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like",NA,0.550388442196021,0.300193969302343,4.58228189998712,3.40461284143951
2.42438072136114,5.36798530214615,5.04895416702102e-20,1.46951857904458e-17,"111568402","ENSAOCG00000005001","LOC111568402_ENSAOCG00000005001","helicase with zinc finger domain 2","helicase with zinc finger 2",6.27523788525186,1.79664180798714,3.05211963473514,11.5320091677655
2.37537561335016,5.18870895081649,2.73621040559135e-18,4.27047099388598e-16,"111588393","ENSAOCG00000020326","si:ch73-252i11.1","uncharacterized LOC111588393","poly polymerase 12-like",4.37311456768723,1.71443502320207,3.03631620349824,10.7313183352032
2.35081550617854,5.10112518611295,3.78321610353511e-10,3.41934152068566e-09,"111586938","ENSAOCG00000012856","cgasa_ENSAOCG00000012856","cyclic GMP-AMP synthase a","cyclic GMP-AMP synthase-like",2.37161681382083,1.34178002046719,3.35985099188989,6.95657249577819
2.34118441971204,5.06718471173359,3.67444737565551e-20,1.18119772502789e-17,"111569138","ENSAOCG00000020608","LOC111569138_ENSAOCG00000020608","protein mono-ADP-ribosyltransferase PARP14-like","poly polymerase 14-like.1",4.69856644028135,1.73833660932049,2.94403223010359,11.5960784781517
2.33216037294639,5.0355884292693,0.000202915474796468,0.000521962677196505,"129348425",NA,"LOC129348425","uncharacterized LOC129348425",NA,-0.553617501564908,0.52750244139751,4.13681830449528,3.85875073801134
2.3225932707376,5.00230585535933,4.88854715981682e-06,1.75424073189161e-05,"111586447",NA,"LOC111586447","coxsackievirus and adenovirus receptor homolog.2",NA,2.90266810816875,0.887982609409966,3.75720393206524,4.83417444103966
2.30989332623392,4.95846415428631,2.56896025620103e-10,2.44283735090763e-09,"111571518","ENSAOCG00000023221","LOC111571518_ENSAOCG00000023221","zinc finger protein RFP-like","zinc finger protein RFP-like",1.05271592090207,1.32984299026154,3.2899436622063,7.03763519101516
2.29100450777712,4.89396745596427,1.4990703951872e-07,7.38325592763363e-07,"111586650",NA,"LOC111586650","interferon-induced protein 44-like.5",NA,3.62774360605526,1.08152215038345,3.50048686517078,5.65600278181874
2.28175810318303,4.86270173470543,2.15215711467749e-09,1.62073985789943e-08,"111572498",NA,"LOC111572498","heat shock 70 kDa protein 1",NA,2.49067398077746,1.24767775333495,3.31583845303111,6.58868165721061
2.27582068979026,4.84273040334601,2.38873505998213e-19,5.59223649151033e-17,"118469092",NA,"LOC118469092","protein mono-ADP-ribosyltransferase PARP14-like.3",NA,4.02614065106322,1.6701317446035,2.88150963497703,11.2194509078634
2.25867544057945,4.78551914578925,6.37117714536263e-19,1.29455106940397e-16,"111579943","ENSAOCG00000009329","LOC111579943_ogfr2","opioid growth factor receptor-like","opioid growth factor receptor-like",4.38134338799482,1.64682343766417,2.87052744349474,11.0227676253517
2.22362356781158,4.67065073966497,1.15397094398822e-12,2.12429283689045e-11,"111566527",NA,"samd9l","sterile alpha motif domain containing 9 like",NA,2.98288694021309,1.40856310727578,3.03868402834738,8.14619217593676
2.22038603746412,4.66018115396284,0.0246291483915379,0.0406235716079754,"129347476",NA,"LOC129347476","interferon-induced protein with tetratricopeptide repeats 5-like.1",NA,-0.0964022993731831,-0.685014593202795,5.12578666813104,2.28194761085112
2.21571525767384,4.6451180379845,8.83927692901324e-15,3.24327677167099e-13,"111565214",NA,"LOC111565214","heat shock protein beta-11-like",NA,5.19399655641542,1.49047824259699,2.9409522727507,9.12256979926832
2.20683338583437,4.61660847575709,9.01801833579912e-10,7.45943867983895e-09,"111567788",NA,"retreg1","reticulophagy regulator 1",NA,4.68868301095856,1.2340079366265,3.17965883504223,6.77357323437621
2.19658768764832,4.5839384974974,1.71961243603204e-13,4.18497318048113e-12,"111571914",NA,"LOC111571914","tumor necrosis factor receptor superfamily member 6B-like",NA,3.354313737167,1.42760428317645,2.96557109212019,8.52932741607299
2.19217959513568,4.56995384662961,1.35172480730737e-09,1.07390073403859e-08,"111587629",NA,"calcoco1b","calcium binding and coiled-coil domain 1b",NA,4.08423241102377,1.21341363152391,3.17094555874745,6.68775694421182
2.18207750718101,4.53806573571205,3.50266969996995e-07,1.59628650016828e-06,"118469236",NA,"LOC118469236","uncharacterized LOC118469236",NA,-1.5495877416499,0.989093988730728,3.37506102563129,5.46158802076198
2.17424951921449,4.51350910970222,1.43084350113665e-09,1.12967402226837e-08,"111569183","ENSAOCG00000022149","LOC111569183_ENSAOCG00000022149","E3 ubiquitin/ISG15 ligase TRIM25-like.2","E3 ubiquitin/ISG15 ligase TRIM25-like.6",-1.17681864612614,1.20173085017098,3.14676818825799,6.67566668164876
2.16591921483798,4.48752263173639,5.9119400043613e-12,8.85475408998148e-11,"111566486","ENSAOCG00000013825","mlip_ENSAOCG00000013825","muscular LMNA-interacting protein","muscular LMNA interacting protein",4.79375445174618,1.33835867026218,2.99347975941377,7.81494068012569
2.12575463281399,4.36431318202975,1.50024236054776e-08,9.22679039448247e-08,"129348198",NA,"LOC129348198","E3 ubiquitin/ISG15 ligase TRIM25-like.14",NA,1.61653659420325,1.09683462869261,3.15467463693536,6.16899945469818
2.11972749446531,4.34611844971367,4.66933118092441e-11,5.37509647112506e-10,"111565056","ENSAOCG00000003634","rrad","Ras-related associated with diabetes","RRAD, Ras related glycolysis inhibitor and calcium channel regulator",3.16981898973926,1.26342982279637,2.97602516613425,7.39160036509186
2.11831075693025,4.3418526231237,0.00114776364772499,0.00254562181492132,"129348521",NA,"LOC129348521","uncharacterized LOC129348521",NA,-1.39571722972817,0.229618684706237,4.00700282915426,3.34897358945732
2.11298084842873,4.32584162862157,5.06104048603796e-15,2.01115664185029e-13,"111580547","ENSAOCG00000002818","LOC111580547_ENSAOCG00000002818","OTU domain-containing protein 1","OTU deubiquitinase 1",3.572675903605,1.42969160761609,2.79627008924137,9.23366654490765
2.10545865382595,4.30334544075526,1.55804036948991e-07,7.65269634619696e-07,"111570881",NA,"si:dkey-196h17.9","uncharacterized si:dkey-196h17.9",NA,-0.0898105179412232,0.992204605537352,3.21871270211455,5.64723216686314
2.05904949720118,4.16711668254256,2.75233392521999e-10,2.59089895460613e-09,"111586846",NA,"LOC111586846","endoplasmic reticulum membrane sensor NFE2L1-like",NA,0.698073930259857,1.18363458217878,2.93446441222357,7.02321645262615
2.05791071080627,4.16382868110242,8.56556533031317e-06,2.92137998549937e-05,"111576698",NA,"LOC111576698","uncharacterized LOC111576698",NA,0.246902319944156,0.749135197688502,3.36668622392403,4.69509706434133
2.02848263034059,4.07975532002396,6.26084472580743e-32,4.49486912348135e-28,"111579895",NA,"LOC111579895","cytochrome P450 2F2-like.10",NA,3.64047509010122,1.68068856950851,2.37627669117267,17.4153553431382
2.017158451474,4.04785735664715,9.27314821123597e-11,9.92669314978133e-10,"111586766","ENSAOCG00000018744","LOC111586766_sat1b","diamine acetyltransferase 1","spermidine/spermine N1-acetyltransferase 1",4.42062451368419,1.18635044106976,2.84796646187824,7.24974193264669
2.01643853392366,4.0458379440173,0.0020079038680035,0.00424523741131437,"129348497",NA,"LOC129348497","uncharacterized LOC129348497",NA,1.80327695860292,0.11897836240419,3.91389870544312,3.17318598841688
2.01629744694689,4.04544230452484,1.99506802764353e-17,2.18120686189778e-15,"111565885","ENSAOCG00000011681","trim107_ENSAOCG00000011681","tripartite motif containing 107","E3 ubiquitin-protein ligase TRIM39-like.8",3.67276478042647,1.43376276433321,2.59883212956057,10.3351318474578
1.96930153294799,3.91578494140593,1.42778272586619e-08,8.83158654500458e-08,"111564217","ENSAOCG00000010555","aanat1","arylalkylamine N-acetyltransferase 1","aralkylamine N-acetyltransferase",0.887236305991299,1.0177798312426,2.92082323465339,6.17983286324477
1.95953601982831,3.88936874203297,8.35030456465241e-14,2.27656784447448e-12,"111587166",NA,"LOC111587166","uncharacterized LOC111587166",NA,3.34766384614615,1.28498867426794,2.63408336538868,8.6740919542963
1.94662674674593,3.85472181047126,2.30889605147913e-09,1.73030630329706e-08,"111580597","ENSAOCG00000009800","LOC111580597_MYCBP","c-Myc-binding protein-like","c-Myc-binding protein-like",0.826478583794304,1.06241035101178,2.83084314248007,6.57366141013386
1.94415434522929,3.84812148391481,0.000116740692642759,0.000316909634250031,"118471018",NA,"LOC118471018","uncharacterized LOC118471018",NA,-1.01944397617711,0.49734328750375,3.39096540295483,4.01238066921464
1.9284902232984,3.8065663450281,3.03363281940977e-11,3.70189142574774e-10,"111568554","ENSAOCG00000007518","dram1","DNA-damage regulated autophagy modulator 1","DNA damage-regulated autophagy modulator protein 1-like",1.92327247854289,1.15869453772746,2.69828590886934,7.48040612611917
1.91795722364741,3.77887611748623,4.02688019622736e-06,1.47301198482243e-05,"111577827","ENSAOCG00000004311","LOC111577827_ENSAOCG00000004311","ecto-ADP-ribosyltransferase 5-like","ecto-ADP-ribosyltransferase 5-like",-1.78361822027834,0.744824945039237,3.09108950225559,4.88174556891835
1.91264007512927,3.76497445173776,1.09884223228259e-08,6.9465406512775e-08,"111581247","ENSAOCG00000005778","fosb","FBJ murine osteosarcoma viral oncogene homolog B","FosB proto-oncogene, AP-1 transcription factor subunit",4.63775056772775,0.996968593493808,2.82831155676472,6.23701475148412
1.89608952362394,3.72202958692509,6.70497362619986e-14,1.89765731880542e-12,"111564634","ENSAOCG00000021822","lgals3bp.1_ENSAOCG00000021822","galectin 3 binding protein, tandem duplicate 1","galectin-3-binding protein B-like.1",5.46437425477895,1.24667121222304,2.54550783502485,8.71801309378877
1.89352897472371,3.71542944898324,2.07002555081963e-07,9.8944097455733e-07,"111576113",NA,"LOC111576113","uncharacterized LOC111576113",NA,-0.182802369639209,0.880713495409042,2.90634445403839,5.58244988816063
1.88252986780618,3.68721072152883,6.89069892435395e-14,1.94256378838659e-12,"111569132",NA,"nfe2l1a","nfe2 like bZIP transcription factor 1a",NA,3.48113963241985,1.23735119342121,2.52770854219115,8.71254591616606
1.87903280712107,3.67828382843116,7.32232628770471e-07,3.10388237718134e-06,"111577806","ENSAOCG00000004738","zgc:113516_ENSAOCG00000004738","uncharacterized LOC111577806","ethanolamine kinase 2-like",-0.939815585537458,0.818393695101324,2.93967191914082,5.28993009638237
1.87548405617942,3.66924708007338,0.000626385227889127,0.00146562277771337,"111571262","ENSAOCG00000011432","LOC111571262_ENSAOCG00000011432","heat shock 70 kDa protein 1-like","heat shock 70 kDa protein 1-like",-0.654867361522258,0.290221506302429,3.46074660605641,3.53260748581314
1.85722907878498,3.62311118324601,9.03586765521803e-12,1.27365521962098e-10,"111587801","ENSAOCG00000021490","LOC111587801_ENSAOCG00000021490","probable E3 ubiquitin-protein ligase RNF144A-A","probable E3 ubiquitin-protein ligase RNF144A-A",2.56122400154938,1.13967443753173,2.57478372003823,7.72847320203289
1.84070135793411,3.58184115208959,1.38227631884746e-07,6.86928180787648e-07,"111582521","ENSAOCG00000007204","si:ch1073-390k14.1_ENSAOCG00000007204","deoxyribodipyrimidine photo-lyase","deoxyribodipyrimidine photo-lyase-like",0.774494989662402,0.872100150306144,2.80930256556208,5.67442074984048
1.83597480599881,3.57012553970653,0.00181924800192237,0.00388180735738102,"129348545",NA,"LOC129348545","uncharacterized LOC129348545",NA,-1.70944571782072,0.125303201307013,3.54664641069061,3.20466973677987
1.82148215440562,3.53444123284353,8.04549132876491e-06,2.76017509141349e-05,"111572573",NA,"LOC111572573","uncharacterized LOC111572573",NA,7.68077325239041,0.666916231206143,2.97604807760509,4.71074280933507
1.80426553483664,3.49251311891818,2.81211054591388e-05,8.61553868248837e-05,"111563541","ENSAOCG00000016636","LOC111563541_ENSAOCG00000016636","cAMP-responsive element modulator-like","cAMP-responsive element modulator-like.1",-0.435194252450314,0.577682541253626,3.03084852841966,4.39224667505554
1.80371677800868,3.49118492694681,1.43310317120268e-16,1.08683718666772e-14,"111588657","ENSAOCG00000022736","LOC111588657_ENSAOCG00000022736","sterile alpha motif domain-containing protein 9-like.2","sterile alpha motif domain-containing protein 9-like.1",4.72300302347002,1.26203346213145,2.34540009388591,9.94274025870054
1.80018537384379,3.48264971482482,4.66925078910832e-09,3.23989444251982e-08,"111568617","ENSAOCG00000021404","c7b","complement component 7b","complement C7",3.43536362694317,0.963242612378351,2.63712813530923,6.42250838052191
1.77850157659307,3.43069667719103,4.90186091286726e-05,0.000143212534375115,"111582159","ENSAOCG00000019124","LOC111582159_ENSAOCG00000019124","E3 ubiquitin-protein ligase NEURL3","E3 ubiquitin-protein ligase NEURL3-like.1",1.26766677638507,0.52791238768626,3.02909076549987,4.24641849718887
1.75952358949953,3.38586297636173,2.10588918072055e-11,2.69019224047208e-10,"111582277",NA,"LOC111582277","stonustoxin subunit beta-like",NA,2.02909802343996,1.06414301930023,2.45490415969882,7.555370225142
1.75866073186063,3.38383854003708,2.34117319667093e-12,3.96728468213206e-11,"111572664",NA,"msantd4","Myb/SANT-like DNA-binding domain containing 4 with coiled-coils",NA,1.70480075452018,1.10250265216948,2.41481881155179,8.00307328976733
1.75813009084754,3.38259415139077,1.8174084449121e-12,3.16437696738212e-11,"111584903","ENSAOCG00000012671","tcap","titin-cap (telethonin)","titin-cap",5.98375601631652,1.10634665165157,2.4099135300435,8.05435734592041
1.75741075720652,3.38090799652525,3.25444261444937e-14,1.02928318693114e-12,"111581093","ENSAOCG00000012372","cnga3a_CNGA3","cyclic nucleotide gated channel subunit alpha 3a","cyclic nucleotide gated channel subunit alpha 3",1.59083671009887,1.16530502291397,2.34951649149907,8.86251986745605
1.74346407257153,3.34838187350827,1.66345895039106e-11,2.17929311882741e-10,"111585722","ENSAOCG00000008642","LOC111585722_ANKMY2","ankyrin repeat and MYND domain-containing protein 2-like","ankyrin repeat and MYND domain-containing protein 2-like",2.29180944330246,1.05881080250031,2.42811734264274,7.60370963441506
1.734914549673,3.328597781315,4.4733840796507e-22,3.88493118364077e-19,"111578233","ENSAOCG00000007322","npas4a","neuronal PAS domain protein 4a","neuronal PAS domain protein 4",3.57035113707717,1.32020658241131,2.14962251693468,12.4916244372417
1.72751266541448,3.311563828025,4.68238553755736e-09,3.24691628164554e-08,"111577265","ENSAOCG00000003415","pnpla2","patatin-like phospholipase domain containing 2","patatin-like phospholipase domain-containing protein 2",3.52390315868064,0.924281194723138,2.53074413610582,6.42190287060937
1.72645102903774,3.30912784307986,4.2677665279918e-08,2.36661059422985e-07,"111565256","ENSAOCG00000015613","LOC111565256_ENSAOCG00000015613","leukemia inhibitory factor receptor-like","leukemia inhibitory factor receptor-like.1",2.53168543787718,0.858348199531935,2.59455385854354,5.93835697119964
1.71820713316395,3.29027263778188,1.44331981196553e-16,1.09074463544258e-14,"111583990","ENSAOCG00000002177","LOC111583990_ENSAOCG00000002177","uncharacterized LOC111583990","uncharacterized LOC111583990",3.57685811522677,1.20213031663633,2.23428394969156,9.94132738719455
